BFS_NR,GEBIET_NAME,INDIKATOR_JAHR,Anzahl_Unfaelle,AVG_Unfaelle_pro_Ort,Summe_aller_Unfaelle_pro_ort,Autos_pro_Jahr,AVG_Autos,EINHEIT_LANG
0,Bezirk Affoltern,2010,8.1,7.29,51,536,548.7,Anzahl
0,Bezirk Affoltern,2011,7.6,7.29,51,539,548.7,Anzahl
0,Bezirk Affoltern,2012,7.1,7.29,51,550,548.7,Anzahl
0,Bezirk Affoltern,2013,7.0,7.29,51,551,548.7,Anzahl
0,Bezirk Affoltern,2014,6.8,7.29,51,552,548.7,Anzahl
0,Bezirk Affoltern,2015,7.2,7.29,51,557,548.7,Anzahl
0,Bezirk Affoltern,2016,7.2,7.29,51,556,548.7,Anzahl
0,Bezirk Andelfingen,2010,9.4,8.09,56.6,553,571.7,Anzahl
0,Bezirk Andelfingen,2011,8.0,8.09,56.6,562,571.7,Anzahl
0,Bezirk Andelfingen,2012,7.5,8.09,56.6,571,571.7,Anzahl
0,Bezirk Andelfingen,2013,7.5,8.09,56.6,582,571.7,Anzahl
0,Bezirk Andelfingen,2014,6.9,8.09,56.6,578,571.7,Anzahl
0,Bezirk Andelfingen,2015,8.4,8.09,56.6,577,571.7,Anzahl
0,Bezirk Andelfingen,2016,8.9,8.09,56.6,579,571.7,Anzahl
0,Bezirk Bülach,2010,12.9,12.61,88.3,555,562.1,Anzahl
0,Bezirk Bülach,2011,12.2,12.61,88.3,558,562.1,Anzahl
0,Bezirk Bülach,2012,12.6,12.61,88.3,566,562.1,Anzahl
0,Bezirk Bülach,2013,12.8,12.61,88.3,565,562.1,Anzahl
0,Bezirk Bülach,2014,12.5,12.61,88.3,564,562.1,Anzahl
0,Bezirk Bülach,2015,12.2,12.61,88.3,565,562.1,Anzahl
0,Bezirk Bülach,2016,13.1,12.61,88.3,562,562.1,Anzahl
0,Bezirk Dielsdorf,2010,11.1,10.26,71.8,594,605.9,Anzahl
0,Bezirk Dielsdorf,2011,9.8,10.26,71.8,596,605.9,Anzahl
0,Bezirk Dielsdorf,2012,9.9,10.26,71.8,603,605.9,Anzahl
0,Bezirk Dielsdorf,2013,9.8,10.26,71.8,609,605.9,Anzahl
0,Bezirk Dielsdorf,2014,10.7,10.26,71.8,607,605.9,Anzahl
0,Bezirk Dielsdorf,2015,10.1,10.26,71.8,615,605.9,Anzahl
0,Bezirk Dielsdorf,2016,10.4,10.26,71.8,617,605.9,Anzahl
0,Bezirk Dietikon,2010,12.5,11.79,82.5,530,541.1,Anzahl
0,Bezirk Dietikon,2011,11.0,11.79,82.5,534,541.1,Anzahl
0,Bezirk Dietikon,2012,11.3,11.79,82.5,548,541.1,Anzahl
0,Bezirk Dietikon,2013,12.4,11.79,82.5,549,541.1,Anzahl
0,Bezirk Dietikon,2014,11.4,11.79,82.5,548,541.1,Anzahl
0,Bezirk Dietikon,2015,10.8,11.79,82.5,544,541.1,Anzahl
0,Bezirk Dietikon,2016,13.1,11.79,82.5,535,541.1,Anzahl
0,Bezirk Hinwil,2010,8.6,8.03,56.2,540,553.6,Anzahl
0,Bezirk Hinwil,2011,7.8,8.03,56.2,547,553.6,Anzahl
0,Bezirk Hinwil,2012,7.9,8.03,56.2,554,553.6,Anzahl
0,Bezirk Hinwil,2013,8.0,8.03,56.2,554,553.6,Anzahl
0,Bezirk Hinwil,2014,7.5,8.03,56.2,555,553.6,Anzahl
0,Bezirk Hinwil,2015,8.2,8.03,56.2,560,553.6,Anzahl
0,Bezirk Hinwil,2016,8.2,8.03,56.2,565,553.6,Anzahl
0,Bezirk Horgen,2010,8.1,7.7,53.9,503,507.6,Anzahl
0,Bezirk Horgen,2011,8.1,7.7,53.9,505,507.6,Anzahl
0,Bezirk Horgen,2012,8.0,7.7,53.9,509,507.6,Anzahl
0,Bezirk Horgen,2013,7.8,7.7,53.9,511,507.6,Anzahl
0,Bezirk Horgen,2014,7.6,7.7,53.9,509,507.6,Anzahl
0,Bezirk Horgen,2015,6.9,7.7,53.9,509,507.6,Anzahl
0,Bezirk Horgen,2016,7.4,7.7,53.9,507,507.6,Anzahl
0,Bezirk Meilen,2010,5.6,5.69,39.8,544,544.6,Anzahl
0,Bezirk Meilen,2011,6.0,5.69,39.8,541,544.6,Anzahl
0,Bezirk Meilen,2012,6.7,5.69,39.8,549,544.6,Anzahl
0,Bezirk Meilen,2013,5.6,5.69,39.8,549,544.6,Anzahl
0,Bezirk Meilen,2014,5.3,5.69,39.8,544,544.6,Anzahl
0,Bezirk Meilen,2015,5.4,5.69,39.8,543,544.6,Anzahl
0,Bezirk Meilen,2016,5.2,5.69,39.8,542,544.6,Anzahl
0,Bezirk Pfäffikon,2010,10.0,8.67,60.7,551,562.1,Anzahl
0,Bezirk Pfäffikon,2011,8.2,8.67,60.7,552,562.1,Anzahl
0,Bezirk Pfäffikon,2012,9.1,8.67,60.7,565,562.1,Anzahl
0,Bezirk Pfäffikon,2013,8.7,8.67,60.7,565,562.1,Anzahl
0,Bezirk Pfäffikon,2014,8.3,8.67,60.7,564,562.1,Anzahl
0,Bezirk Pfäffikon,2015,8.2,8.67,60.7,568,562.1,Anzahl
0,Bezirk Pfäffikon,2016,8.2,8.67,60.7,570,562.1,Anzahl
0,Bezirk Uster,2010,9.5,8.69,60.8,537,538.6,Anzahl
0,Bezirk Uster,2011,9.1,8.69,60.8,533,538.6,Anzahl
0,Bezirk Uster,2012,9.0,8.69,60.8,540,538.6,Anzahl
0,Bezirk Uster,2013,8.2,8.69,60.8,541,538.6,Anzahl
0,Bezirk Uster,2014,7.9,8.69,60.8,541,538.6,Anzahl
0,Bezirk Uster,2015,8.3,8.69,60.8,540,538.6,Anzahl
0,Bezirk Uster,2016,8.8,8.69,60.8,538,538.6,Anzahl
0,Bezirk Winterthur,2010,12.8,11.2,78.4,463,467,Anzahl
0,Bezirk Winterthur,2011,11.7,11.2,78.4,462,467,Anzahl
0,Bezirk Winterthur,2012,11.1,11.2,78.4,468,467,Anzahl
0,Bezirk Winterthur,2013,10.8,11.2,78.4,470,467,Anzahl
0,Bezirk Winterthur,2014,10.3,11.2,78.4,468,467,Anzahl
0,Bezirk Winterthur,2015,10.3,11.2,78.4,469,467,Anzahl
0,Bezirk Winterthur,2016,11.4,11.2,78.4,469,467,Anzahl
0,Bezirk Zürich,2010,10.3,10.64,74.5,357,352.1,Anzahl
0,Bezirk Zürich,2011,9.7,10.64,74.5,352,352.1,Anzahl
0,Bezirk Zürich,2012,9.3,10.64,74.5,358,352.1,Anzahl
0,Bezirk Zürich,2013,9.5,10.64,74.5,355,352.1,Anzahl
0,Bezirk Zürich,2014,9.1,10.64,74.5,351,352.1,Anzahl
0,Bezirk Zürich,2015,12.1,10.64,74.5,348,352.1,Anzahl
0,Bezirk Zürich,2016,14.5,10.64,74.5,344,352.1,Anzahl
0,Region Furttal,2010,13.4,12.77,89.4,589,601.7,Anzahl
0,Region Furttal,2011,13.2,12.77,89.4,590,601.7,Anzahl
0,Region Furttal,2012,12.8,12.77,89.4,605,601.7,Anzahl
0,Region Furttal,2013,12.8,12.77,89.4,602,601.7,Anzahl
0,Region Furttal,2014,12.6,12.77,89.4,599,601.7,Anzahl
0,Region Furttal,2015,12.8,12.77,89.4,613,601.7,Anzahl
0,Region Furttal,2016,11.8,12.77,89.4,614,601.7,Anzahl
0,Region Glattal,2010,13.7,13,91,558,559.6,Anzahl
0,Region Glattal,2011,13.1,13,91,555,559.6,Anzahl
0,Region Glattal,2012,13.1,13,91,563,559.6,Anzahl
0,Region Glattal,2013,12.9,13,91,564,559.6,Anzahl
0,Region Glattal,2014,12.7,13,91,562,559.6,Anzahl
0,Region Glattal,2015,12.1,13,91,560,559.6,Anzahl
0,Region Glattal,2016,13.4,13,91,555,559.6,Anzahl
0,Region Knonaueramt,2010,8.1,7.29,51,536,548.7,Anzahl
0,Region Knonaueramt,2011,7.6,7.29,51,539,548.7,Anzahl
0,Region Knonaueramt,2012,7.1,7.29,51,550,548.7,Anzahl
0,Region Knonaueramt,2013,7.0,7.29,51,551,548.7,Anzahl
0,Region Knonaueramt,2014,6.8,7.29,51,552,548.7,Anzahl
0,Region Knonaueramt,2015,7.2,7.29,51,557,548.7,Anzahl
0,Region Knonaueramt,2016,7.2,7.29,51,556,548.7,Anzahl
0,Region Limmattal,2010,12.5,11.79,82.5,530,541.1,Anzahl
0,Region Limmattal,2011,11.0,11.79,82.5,534,541.1,Anzahl
0,Region Limmattal,2012,11.3,11.79,82.5,548,541.1,Anzahl
0,Region Limmattal,2013,12.4,11.79,82.5,549,541.1,Anzahl
0,Region Limmattal,2014,11.4,11.79,82.5,548,541.1,Anzahl
0,Region Limmattal,2015,10.8,11.79,82.5,544,541.1,Anzahl
0,Region Limmattal,2016,13.1,11.79,82.5,535,541.1,Anzahl
0,Region Oberland,2010,8.2,7.71,54,531,543.4,Anzahl
0,Region Oberland,2011,7.8,7.71,54,537,543.4,Anzahl
0,Region Oberland,2012,7.5,7.71,54,545,543.4,Anzahl
0,Region Oberland,2013,7.5,7.71,54,545,543.4,Anzahl
0,Region Oberland,2014,7.3,7.71,54,545,543.4,Anzahl
0,Region Oberland,2015,7.8,7.71,54,549,543.4,Anzahl
0,Region Oberland,2016,7.9,7.71,54,552,543.4,Anzahl
0,Region Pfannenstiel,2010,5.8,5.87,41.1,545,546.4,Anzahl
0,Region Pfannenstiel,2011,6.1,5.87,41.1,543,546.4,Anzahl
0,Region Pfannenstiel,2012,6.8,5.87,41.1,550,546.4,Anzahl
0,Region Pfannenstiel,2013,5.6,5.87,41.1,551,546.4,Anzahl
0,Region Pfannenstiel,2014,5.6,5.87,41.1,546,546.4,Anzahl
0,Region Pfannenstiel,2015,5.7,5.87,41.1,545,546.4,Anzahl
0,Region Pfannenstiel,2016,5.5,5.87,41.1,545,546.4,Anzahl
0,Region Unterland,2010,8.2,7.56,52.9,576,586.6,Anzahl
0,Region Unterland,2011,6.7,7.56,52.9,577,586.6,Anzahl
0,Region Unterland,2012,7.5,7.56,52.9,584,586.6,Anzahl
0,Region Unterland,2013,7.4,7.56,52.9,589,586.6,Anzahl
0,Region Unterland,2014,7.5,7.56,52.9,589,586.6,Anzahl
0,Region Unterland,2015,7.7,7.56,52.9,594,586.6,Anzahl
0,Region Unterland,2016,7.9,7.56,52.9,597,586.6,Anzahl
0,Region Weinland,2010,9.4,8.09,56.6,553,571.7,Anzahl
0,Region Weinland,2011,8.0,8.09,56.6,562,571.7,Anzahl
0,Region Weinland,2012,7.5,8.09,56.6,571,571.7,Anzahl
0,Region Weinland,2013,7.5,8.09,56.6,582,571.7,Anzahl
0,Region Weinland,2014,6.9,8.09,56.6,578,571.7,Anzahl
0,Region Weinland,2015,8.4,8.09,56.6,577,571.7,Anzahl
0,Region Weinland,2016,8.9,8.09,56.6,579,571.7,Anzahl
0,Region Winterthur u. Umg.,2010,13.0,11.2,78.4,472,476.7,Anzahl
0,Region Winterthur u. Umg.,2011,11.4,11.2,78.4,472,476.7,Anzahl
0,Region Winterthur u. Umg.,2012,11.3,11.2,78.4,478,476.7,Anzahl
0,Region Winterthur u. Umg.,2013,10.8,11.2,78.4,480,476.7,Anzahl
0,Region Winterthur u. Umg.,2014,10.3,11.2,78.4,477,476.7,Anzahl
0,Region Winterthur u. Umg.,2015,10.3,11.2,78.4,479,476.7,Anzahl
0,Region Winterthur u. Umg.,2016,11.3,11.2,78.4,479,476.7,Anzahl
0,Region Zimmerberg,2010,8.1,7.7,53.9,503,507.6,Anzahl
0,Region Zimmerberg,2011,8.1,7.7,53.9,505,507.6,Anzahl
0,Region Zimmerberg,2012,8.0,7.7,53.9,509,507.6,Anzahl
0,Region Zimmerberg,2013,7.8,7.7,53.9,511,507.6,Anzahl
0,Region Zimmerberg,2014,7.6,7.7,53.9,509,507.6,Anzahl
0,Region Zimmerberg,2015,6.9,7.7,53.9,509,507.6,Anzahl
0,Region Zimmerberg,2016,7.4,7.7,53.9,507,507.6,Anzahl
0,Region Zürich,2010,10.3,10.64,74.5,357,352.1,Anzahl
0,Region Zürich,2011,9.7,10.64,74.5,352,352.1,Anzahl
0,Region Zürich,2012,9.3,10.64,74.5,358,352.1,Anzahl
0,Region Zürich,2013,9.5,10.64,74.5,355,352.1,Anzahl
0,Region Zürich,2014,9.1,10.64,74.5,351,352.1,Anzahl
0,Region Zürich,2015,12.1,10.64,74.5,348,352.1,Anzahl
0,Region Zürich,2016,14.5,10.64,74.5,344,352.1,Anzahl
0,Zürich - ganzer Kanton,2010,10.2,9.76,68.3,489,489.1,Anzahl
0,Zürich - ganzer Kanton,2011,9.5,9.76,68.3,488,489.1,Anzahl
0,Zürich - ganzer Kanton,2012,9.4,9.76,68.3,490,489.1,Anzahl
0,Zürich - ganzer Kanton,2013,9.4,9.76,68.3,491,489.1,Anzahl
0,Zürich - ganzer Kanton,2014,9.1,9.76,68.3,489,489.1,Anzahl
0,Zürich - ganzer Kanton,2015,9.8,9.76,68.3,489,489.1,Anzahl
0,Zürich - ganzer Kanton,2016,10.9,9.76,68.3,488,489.1,Anzahl
1,Aeugst a.A.,2010,3.3,4.5,31.5,606,596.7,Anzahl
1,Aeugst a.A.,2011,6.8,4.5,31.5,604,596.7,Anzahl
1,Aeugst a.A.,2012,4.6,4.5,31.5,593,596.7,Anzahl
1,Aeugst a.A.,2013,5.1,4.5,31.5,591,596.7,Anzahl
1,Aeugst a.A.,2014,4.1,4.5,31.5,590,596.7,Anzahl
1,Aeugst a.A.,2015,3.0,4.5,31.5,601,596.7,Anzahl
1,Aeugst a.A.,2016,4.6,4.5,31.5,592,596.7,Anzahl
2,Affoltern a.A.,2010,9.0,8.26,57.8,496,512.7,Anzahl
2,Affoltern a.A.,2011,8.1,8.26,57.8,498,512.7,Anzahl
2,Affoltern a.A.,2012,7.5,8.26,57.8,515,512.7,Anzahl
2,Affoltern a.A.,2013,7.1,8.26,57.8,516,512.7,Anzahl
2,Affoltern a.A.,2014,7.9,8.26,57.8,518,512.7,Anzahl
2,Affoltern a.A.,2015,8.6,8.26,57.8,525,512.7,Anzahl
2,Affoltern a.A.,2016,9.6,8.26,57.8,521,512.7,Anzahl
3,Bonstetten,2010,7.2,5.73,40.1,504,505.1,Anzahl
3,Bonstetten,2011,5.4,5.73,40.1,500,505.1,Anzahl
3,Bonstetten,2012,5.8,5.73,40.1,507,505.1,Anzahl
3,Bonstetten,2013,5.7,5.73,40.1,505,505.1,Anzahl
3,Bonstetten,2014,6.1,5.73,40.1,502,505.1,Anzahl
3,Bonstetten,2015,5.3,5.73,40.1,505,505.1,Anzahl
3,Bonstetten,2016,4.6,5.73,40.1,513,505.1,Anzahl
4,Hausen a.A.,2010,6.2,4.87,34.1,548,565,Anzahl
4,Hausen a.A.,2011,4.2,4.87,34.1,545,565,Anzahl
4,Hausen a.A.,2012,3.6,4.87,34.1,562,565,Anzahl
4,Hausen a.A.,2013,4.7,4.87,34.1,566,565,Anzahl
4,Hausen a.A.,2014,4.3,4.87,34.1,576,565,Anzahl
4,Hausen a.A.,2015,5.8,4.87,34.1,576,565,Anzahl
4,Hausen a.A.,2016,5.3,4.87,34.1,582,565,Anzahl
5,Hedingen,2010,5.9,4.77,33.4,498,518.7,Anzahl
5,Hedingen,2011,4.9,4.77,33.4,510,518.7,Anzahl
5,Hedingen,2012,3.4,4.77,33.4,523,518.7,Anzahl
5,Hedingen,2013,3.1,4.77,33.4,527,518.7,Anzahl
5,Hedingen,2014,6.3,4.77,33.4,523,518.7,Anzahl
5,Hedingen,2015,6.3,4.77,33.4,522,518.7,Anzahl
5,Hedingen,2016,3.5,4.77,33.4,528,518.7,Anzahl
6,Kappel a.A.,2010,6.5,6.4,44.8,549,568,Anzahl
6,Kappel a.A.,2011,9.5,6.4,44.8,547,568,Anzahl
6,Kappel a.A.,2012,10.8,6.4,44.8,554,568,Anzahl
6,Kappel a.A.,2013,9.4,6.4,44.8,582,568,Anzahl
6,Kappel a.A.,2014,1.0,6.4,44.8,591,568,Anzahl
6,Kappel a.A.,2015,4.9,6.4,44.8,576,568,Anzahl
6,Kappel a.A.,2016,2.7,6.4,44.8,577,568,Anzahl
7,Knonau,2010,12.2,10.46,73.2,475,494.4,Anzahl
7,Knonau,2011,9.5,10.46,73.2,479,494.4,Anzahl
7,Knonau,2012,12.6,10.46,73.2,502,494.4,Anzahl
7,Knonau,2013,5.5,10.46,73.2,492,494.4,Anzahl
7,Knonau,2014,12.3,10.46,73.2,497,494.4,Anzahl
7,Knonau,2015,10.0,10.46,73.2,512,494.4,Anzahl
7,Knonau,2016,11.1,10.46,73.2,504,494.4,Anzahl
8,Maschwanden,2010,13.1,3.63,25.4,556,573.7,Anzahl
8,Maschwanden,2011,1.6,3.63,25.4,574,573.7,Anzahl
8,Maschwanden,2012,0.0,3.63,25.4,565,573.7,Anzahl
8,Maschwanden,2013,6.0,3.63,25.4,588,573.7,Anzahl
8,Maschwanden,2014,1.5,3.63,25.4,583,573.7,Anzahl
8,Maschwanden,2015,1.6,3.63,25.4,578,573.7,Anzahl
8,Maschwanden,2016,1.6,3.63,25.4,572,573.7,Anzahl
9,Mettmenstetten,2010,6.8,7.59,53.1,517,546.4,Anzahl
9,Mettmenstetten,2011,9.1,7.59,53.1,536,546.4,Anzahl
9,Mettmenstetten,2012,7.7,7.59,53.1,551,546.4,Anzahl
9,Mettmenstetten,2013,4.8,7.59,53.1,548,546.4,Anzahl
9,Mettmenstetten,2014,8.7,7.59,53.1,554,546.4,Anzahl
9,Mettmenstetten,2015,8.6,7.59,53.1,562,546.4,Anzahl
9,Mettmenstetten,2016,7.4,7.59,53.1,557,546.4,Anzahl
10,Obfelden,2010,11.5,11.36,79.5,545,560.1,Anzahl
10,Obfelden,2011,12.8,11.36,79.5,552,560.1,Anzahl
10,Obfelden,2012,9.3,11.36,79.5,559,560.1,Anzahl
10,Obfelden,2013,13.6,11.36,79.5,560,560.1,Anzahl
10,Obfelden,2014,10.2,11.36,79.5,562,560.1,Anzahl
10,Obfelden,2015,10.8,11.36,79.5,566,560.1,Anzahl
10,Obfelden,2016,11.3,11.36,79.5,577,560.1,Anzahl
11,Ottenbach,2010,4.1,4.63,32.4,583,599,Anzahl
11,Ottenbach,2011,5.3,4.63,32.4,590,599,Anzahl
11,Ottenbach,2012,5.6,4.63,32.4,590,599,Anzahl
11,Ottenbach,2013,6.9,4.63,32.4,593,599,Anzahl
11,Ottenbach,2014,4.3,4.63,32.4,608,599,Anzahl
11,Ottenbach,2015,3.1,4.63,32.4,614,599,Anzahl
11,Ottenbach,2016,3.1,4.63,32.4,615,599,Anzahl
12,Rifferswil,2010,6.7,7.97,55.8,527,544.4,Anzahl
12,Rifferswil,2011,7.5,7.97,55.8,523,544.4,Anzahl
12,Rifferswil,2012,7.3,7.97,55.8,550,544.4,Anzahl
12,Rifferswil,2013,10.4,7.97,55.8,557,544.4,Anzahl
12,Rifferswil,2014,9.0,7.97,55.8,558,544.4,Anzahl
12,Rifferswil,2015,4.7,7.97,55.8,561,544.4,Anzahl
12,Rifferswil,2016,10.2,7.97,55.8,535,544.4,Anzahl
13,Stallikon,2010,9.8,7.07,49.5,654,637,Anzahl
13,Stallikon,2011,8.3,7.07,49.5,641,637,Anzahl
13,Stallikon,2012,7.9,7.07,49.5,646,637,Anzahl
13,Stallikon,2013,6.9,7.07,49.5,644,637,Anzahl
13,Stallikon,2014,3.0,7.07,49.5,626,637,Anzahl
13,Stallikon,2015,7.3,7.07,49.5,633,637,Anzahl
13,Stallikon,2016,6.3,7.07,49.5,615,637,Anzahl
14,Wettswil a.A.,2010,9.1,7.71,54,588,595.4,Anzahl
14,Wettswil a.A.,2011,7.0,7.71,54,584,595.4,Anzahl
14,Wettswil a.A.,2012,9.0,7.71,54,596,595.4,Anzahl
14,Wettswil a.A.,2013,8.4,7.71,54,601,595.4,Anzahl
14,Wettswil a.A.,2014,5.9,7.71,54,596,595.4,Anzahl
14,Wettswil a.A.,2015,7.5,7.71,54,605,595.4,Anzahl
14,Wettswil a.A.,2016,7.1,7.71,54,598,595.4,Anzahl
21,Adlikon,2010,27.7,23.54,164.8,660,698,Anzahl
21,Adlikon,2011,27.6,23.54,164.8,681,698,Anzahl
21,Adlikon,2012,26.7,23.54,164.8,661,698,Anzahl
21,Adlikon,2013,26.2,23.54,164.8,710,698,Anzahl
21,Adlikon,2014,27.9,23.54,164.8,710,698,Anzahl
21,Adlikon,2015,16.6,23.54,164.8,759,698,Anzahl
21,Adlikon,2016,12.1,23.54,164.8,705,698,Anzahl
22,Benken,2010,10.0,12.19,85.3,599,620,Anzahl
22,Benken,2011,18.3,12.19,85.3,578,620,Anzahl
22,Benken,2012,10.9,12.19,85.3,624,620,Anzahl
22,Benken,2013,7.2,12.19,85.3,657,620,Anzahl
22,Benken,2014,13.3,12.19,85.3,624,620,Anzahl
22,Benken,2015,12.8,12.19,85.3,635,620,Anzahl
22,Benken,2016,12.8,12.19,85.3,623,620,Anzahl
23,Berg a.I.,2010,1.7,4.94,34.6,636,681.6,Anzahl
23,Berg a.I.,2011,6.8,4.94,34.6,663,681.6,Anzahl
23,Berg a.I.,2012,1.7,4.94,34.6,683,681.6,Anzahl
23,Berg a.I.,2013,10.4,4.94,34.6,685,681.6,Anzahl
23,Berg a.I.,2014,5.2,4.94,34.6,694,681.6,Anzahl
23,Berg a.I.,2015,5.3,4.94,34.6,696,681.6,Anzahl
23,Berg a.I.,2016,3.5,4.94,34.6,714,681.6,Anzahl
24,Buch a.I.,2010,3.4,3.1,21.7,623,625.3,Anzahl
24,Buch a.I.,2011,2.2,3.1,21.7,609,625.3,Anzahl
24,Buch a.I.,2012,2.2,3.1,21.7,598,625.3,Anzahl
24,Buch a.I.,2013,3.3,3.1,21.7,630,625.3,Anzahl
24,Buch a.I.,2014,4.3,3.1,21.7,627,625.3,Anzahl
24,Buch a.I.,2015,2.1,3.1,21.7,657,625.3,Anzahl
24,Buch a.I.,2016,4.2,3.1,21.7,633,625.3,Anzahl
25,Dachsen,2010,5.2,4.13,28.9,501,512.3,Anzahl
25,Dachsen,2011,4.6,4.13,28.9,503,512.3,Anzahl
25,Dachsen,2012,3.1,4.13,28.9,506,512.3,Anzahl
25,Dachsen,2013,3.5,4.13,28.9,520,512.3,Anzahl
25,Dachsen,2014,4.5,4.13,28.9,521,512.3,Anzahl
25,Dachsen,2015,3.5,4.13,28.9,507,512.3,Anzahl
25,Dachsen,2016,4.5,4.13,28.9,528,512.3,Anzahl
26,Dorf,2010,11.1,3.63,25.4,614,649.1,Anzahl
26,Dorf,2011,1.6,3.63,25.4,626,649.1,Anzahl
26,Dorf,2012,0.0,3.63,25.4,645,649.1,Anzahl
26,Dorf,2013,3.2,3.63,25.4,651,649.1,Anzahl
26,Dorf,2014,3.1,3.63,25.4,666,649.1,Anzahl
26,Dorf,2015,0.0,3.63,25.4,661,649.1,Anzahl
26,Dorf,2016,6.4,3.63,25.4,681,649.1,Anzahl
27,Feuerthalen,2010,8.7,6.9,48.3,469,484.9,Anzahl
27,Feuerthalen,2011,5.8,6.9,48.3,475,484.9,Anzahl
27,Feuerthalen,2012,6.4,6.9,48.3,488,484.9,Anzahl
27,Feuerthalen,2013,6.3,6.9,48.3,494,484.9,Anzahl
27,Feuerthalen,2014,4.6,6.9,48.3,493,484.9,Anzahl
27,Feuerthalen,2015,7.9,6.9,48.3,492,484.9,Anzahl
27,Feuerthalen,2016,8.6,6.9,48.3,483,484.9,Anzahl
28,Flaach,2010,4.9,6.11,42.8,596,642.6,Anzahl
28,Flaach,2011,3.2,6.11,42.8,609,642.6,Anzahl
28,Flaach,2012,4.5,6.11,42.8,659,642.6,Anzahl
28,Flaach,2013,5.2,6.11,42.8,663,642.6,Anzahl
28,Flaach,2014,7.3,6.11,42.8,654,642.6,Anzahl
28,Flaach,2015,14.0,6.11,42.8,659,642.6,Anzahl
28,Flaach,2016,3.7,6.11,42.8,658,642.6,Anzahl
29,Flurlingen,2010,7.0,8.34,58.4,483,490.1,Anzahl
29,Flurlingen,2011,6.3,8.34,58.4,483,490.1,Anzahl
29,Flurlingen,2012,7.1,8.34,58.4,493,490.1,Anzahl
29,Flurlingen,2013,9.3,8.34,58.4,500,490.1,Anzahl
29,Flurlingen,2014,7.7,8.34,58.4,506,490.1,Anzahl
29,Flurlingen,2015,7.0,8.34,58.4,492,490.1,Anzahl
